"x"
"NMD3"
"UFM1"
"NDC1"
"AGFG1"
"RBM22"
"APPL1"
"APPL2"
"NUP54"
"THOC7"
"XPO4"
"ENY2"
"RIOK2"
"SDAD1"
"NUP37"
"EIF4ENIF1"
"NEMF"
"NXT1"
"NUP107"
"FERMT1"
"SIRT7"
"ZC3H12A"
"THOC6"
"NOTCH1"
"NUP43"
"HEATR3"
"RSRC1"
"SIRT6"
"ECT2"
"FRAT1"
"PCID2"
"MAVS"
"TMCO6"
"BACH2"
"KPNA3"
"TNPO2"
"LSG1"
"SEH1L"
"SMG5"
"CCHCR1"
"RGS14"
"STRADA"
"ARF3"
"SNX3"
"TMED2"
"P4HB"
"KDELR2"
"LMAN2"
"HYOU1"
"BCAP31"
"RAB11A"
"RAB14"
"TMED10"
"SEC31A"
"RAB6A"
"ARF4"
"COPB2"
"ARCN1"
"VAMP3"
"COPB1"
"CUL3"
"GBF1"
"ARF5"
"SAR1A"
"LAMP1"
"GOLGA4"
"SEC23B"
"KRT18"
"AP1G2"
"INSIG1"
"ACSL3"
"SNX1"
"LAPTM5"
"SCAMP3"
"USO1"
"MYO18A"
"OPTN"
"SNX2"
"TMED5"
"ARFGAP3"
"RAB13"
"GAK"
"RER1"
"CSK"
"SEC24C"
"SEC24D"
"NSF"
"AP3S2"
"YIF1A"
"AP3S1"
"PITPNB"
"VAPB"
"ARL3"
"BET1"
"SEC24B"
"VAMP7"
"GCC2"
"NBAS"
"LYPLA1"
"COG2"
"VPS41"
"UVRAG"
"AP1G1"
"PDCD6"
"SORL1"
"TRAPPC3"
"PPP6C"
"RABGGTA"
"COG5"
"TMED1"
"LLGL2"
"WIPI1"
"KDELR3"
"KLHL20"
"GAS1"
"RABIF"
"MYO5A"
"GOSR1"
"ZW10"
"TRAPPC6A"
"BCAP29"
"RP2"
"TMED9"
"ANK3"
"AP3D1"
"SCAMP1"
"TRAPPC8"
"MACF1"
"SPAST"
"RAB1A"
"CSNK1D"
"VCP"
"COPA"
"VAPA"
"RAB8A"
"TAPBP"
"TMED3"
"GGA2"
"GABARAPL2"
"SNAP23"
"SEC23IP"
"RABGGTB"
"BICD2"
"TMED7"
"TRAPPC10"
"VTI1B"
"RNF139"
"YIPF4"
"PRKCI"
"CCDC93"
"TRAPPC2"
"TRIP11"
"ATP2C1"
"NAPG"
"RAB6C"
"CLN3"
"IER3IP1"
"GGA3"
"ARFGAP2"
"ATP9A"
"SPTBN1"
"TEX261"
"COG4"
"PREPL"
"MIA3"
"SCAP"
"YIPF6"
"CREB3L2"
"MYO1B"
"MON2"
"STX6"
"SORT1"
"SEC23A"
"SEC24A"
"GOSR2"
"PGAP1"
"VPS13A"
"RSC1A1"
"VPS52"
"CUX1"
"ATP9B"
"SCFD1"
"CTAGE4"
"CTAGE8"
"CTAGE9"
"SEC16A"
"ERGIC3"
"COPZ1"
"COPG1"
"RAB31"
"NRBP1"
"GOLPH3"
"GOLGA7"
"TFG"
"ARL8B"
"PREB"
"EPS15"
"PEF1"
"TRAPPC4"
"VPS51"
"SYS1"
"ARFGEF2"
"ERGIC2"
"SCAMP2"
"TRAPPC11"
"GOLT1B"
"GOLGA5"
"RUFY1"
"SAR1B"
"TRAPPC2L"
"GOLPH3L"
"VPS13C"
"VPS54"
"BBS1"
"RANGRF"
"CCDC91"
"RINT1"
"STX17"
"TRAPPC13"
"SEC22A"
"CNIH4"
"STX18"
"AP1AR"
"KIF16B"
"COG8"
"KLHL12"
"RAB4B"
"CTAGE1"
"RAB1B"
"RAB33B"
"ASAP1"
"CIDEB"
"YIPF5"
"EXOC1"
"BLZF1"
"GOLGA2"
"SGSM2"
"BNIP1"
"GGA1"
"RAB26"
"TRAPPC9"
"TOMM20"
"SRSF7"
"ZFP36"
"FXR1"
"SRSF1"
"MVP"
"TNKS"
"IGF2BP3"
"KHSRP"
"NPIPA1"
"SLBP"
"UPF3A"
"YBX1"
"FLOT1"
"G3BP2"
"TGFBR2"
"CETN2"
"TST"
"CETN3"
"LRPPRC"
"ZFP36L1"
"QKI"
"CKAP5"
"HNRNPA1L2"
"MRPL18"
"SENP2"
"UPF3B"
"SIDT1"
"FXR2"
"SIDT2"
"COX4I1"
"UQCRC2"
"COX6A1"
"CYC1"
"SDHA"
"COX8A"
"COX7C"
"NDUFB8"
"COX7A2L"
"NDUFA5"
"COX6B1"
"PUM2"
"UQCRQ"
"COX7A2"
"NDUFS3"
"COX6C"
"NDUFS5"
"UQCRC1"
"ETFA"
"NDUFS2"
"NDUFA6"
"SDHC"
"SDHD"
"NDUFAB1"
"UQCR11"
"COX7B"
"UQCRH"
"UQCRHL"
"NDUFA1"
"COX5B"
"SDHB"
"NDUFA7"
"NDUFB7"
"NDUFV2"
"ETFB"
"NDUFS1"
"NDUFS8"
"NDUFB3"
"NDUFC1"
"NDUFS6"
"NDUFB6"
"NDUFB5"
"FDX1"
"COX5A"
"HCCS"
"PDIA5"
"SNCA"
"BID"
"SCO2"
"ETFDH"
"UQCRB"
"COX6A2"
"NDUFB1"
"CYB561"
"NDUFV1"
"CYCS"
"UQCRFS1"
"POR"
"NDUFA9"
"PINK1"
"ISCU"
"DLD"
"NDUFA2"
"GHITM"
"NDUFS4"
"DGUOK"
"NDUFS7"
"COQ9"
"THAP11"
"CCNB1"
"SOD2"
"COX7A2P2"
"CHCHD2"
"NDUFA4"
"NDUFA10"
"NDUFC2"
"NDUFA8"
"UQCR10"
"NDUFB2"
"NDUFB4"
"DNAJC15"
"NDUFA3"
"ENOX2"
"OAZ1"
"MSN"
"CD81"
"OS9"
"NUMA1"
"ANXA2"
"DAB2"
"SCP2"
"USP7"
"ARHGAP1"
"PCM1"
"MAP2K2"
"MAP2K1"
"PTPN1"
"SPAG5"
"MTMR2"
"EDEM1"
"FEZ1"
"INPP5F"
"PCNT"
"RAB21"
"CEP290"
"NDEL1"
"EHD1"
"EZR"
"CDC42"
"ANXA2P2"
"REEP5"
"ASPH"
"ICE1"
"RUFY3"
"PDCD10"
"DYNC1H1"
"TM9SF4"
"MAP1B"
"MAPK1"
"MTMR4"
"TMEM97"
"RDX"
"DNAJC13"
"ABCA2"
"WWC1"
"TMEM30B"
"ARFIP1"
"YOD1"
"NUS1"
"ABCA12"
"VPS35"
"TMEM30A"
"UBE2J1"
"CHMP3"
"EDEM2"
"DERL2"
"RAB29"
"ZFAND1"
"LDLRAP1"
"ARHGAP8"
"EHD2"
"SLC25A5"
"SLC25A36"
"SLC35B1"
"SHOC2"
"ABCC1"
"SLC25A4"
"SLC33A1"
"ABCC4"
"SLC35A1"
"SLC25A24"
"PANX1"
"SLC35A3"
"SLC35A2"
"ABCC5"
"SLC35D1"
"RIPK1"
"SLC25A16"
"CD47"
"SLC25A17"
"SLC25A6"
"LRRC8B"
"CR1"
"SLC35A5"
"SLC35E3"
"LRRC8E"
"SLC28A3"
"SLC25A32"
"CALHM2"
"CLTC"
"DCTN1"
"SCARB2"
"ARL1"
"TSG101"
"VPS26A"
"TBC1D5"
"CHMP1A"
"CHMP2A"
"ARL4C"
"LEPROT"
"CHMP2B"
"LEPROTL1"
"RHOBTB3"
"ANXA8"
"ANXA8L1"
"RGP1"
"ARF6"
"VPS16"
"ABCA1"
"LYST"
"STAM"
"ZFYVE16"
"CLN5"
"PIK3C3"
"ATG14"
"STX8"
"EEA1"
"EMP2"
"SNX4"
"SNX7"
"VAMP4"
"ATP6AP1"
"LAPTM4B"
"BECN1"
"RAB5A"
"ITSN1"
"EHD4"
"NSG1"
"STAM2"
"EVI5"
"ITSN2"
"HGS"
"TRIM27"
"RAB7A"
"STX12"
"TMEM87A"
"CHMP7"
"MYO1D"
"SPAG9"
"ACAP2"
"PICALM"
"SCRIB"
"DENND5A"
"STX10"
"PIK3R4"
"CLEC16A"
"PIKFYVE"
"VPS13B"
"TMCC1"
"ALMS1"
"RNF126"
"ERC1"
"TMEM50A"
"SNX6"
"SNX5"
"VPS4A"
"CMTM6"
"DYNC1LI1"
"CHMP5"
"AP5M1"
"VPS4B"
"CHMP1B"
"PLEKHJ1"
"AKTIP"
"SNF8"
"CHMP4A"
"VPS28"
"WDR91"
"VPS37C"
"DPY30"
"TMEM50B"
"DENND1B"
"AP5S1"
"SNX16"
"HOOK1"
"UBXN6"
"TBC1D10B"
"SNX27"
"STX16"
"ANKRD27"
"CORO1C"
"VPS37B"
"MICALL1"
"RAB9A"
"RAB35"
"EPS15L1"
"ALS2CL"
"WAS"
"UBAP1"
"GRN"
"LRP1"
"HSPA1A"
"LAMP2"
"PSAP"
"M6PR"
"IGF2R"
"LIPA"
"TRAK1"
"NPC1"
"AP3B1"
"GPRASP1"
"NDP"
"ADRB2"
"HSPA8"
"CLU"
"PCDHGA3"
"VPS8"
"NCOA4"
"ATP6V0D1"
"RHOB"
"VPS13D"
"MGRN1"
"HMGXB4"
"PLEKHM1"
"GNPTAB"
"NDFIP1"
"HGSNAT"
"MFSD1"
"VIPAS39"
"PLEKHF2"
"TMEM106B"
"UEVLD"
"TGFBRAP1"
"MTM1"
"SLC48A1"
"CCL5"
"APP"
"PRKAR1A"
"GNAS"
"DNAJA1"
"GLUD1"
"SERP1"
"HIF1A"
"HADH"
"PFKL"
"PGRMC1"
"ERP29"
"PPIA"
"SOX4"
"OSBP"
"EGFR"
"SFRP1"
"SLC16A1"
"SREBF1"
"CYP51A1"
"ADAM9"
"ACSL4"
"MPC2"
"PPP3CB"
"HMGCR"
"ENSA"
"FOXO1"
"PCK2"
"UNC13B"
"PPM1F"
"DNM1L"
"STX4"
"CD2AP"
"CPT1A"
"ITPR1"
"VSNL1"
"F2R"
"WWP2"
"TCIRG1"
"PPID"
"NEO1"
"KLF7"
"RHBDD3"
"SLC12A2"
"ALOX5"
"ABCG1"
"APBB3"
"IRS1"
"PLA2G6"
"GNAO1"
"CLOCK"
"IL6"
"PER2"
"ISL1"
"DRD2"
"FKBP1B"
"CDK16"
"PSMD9"
"BSG"
"NADK"
"SRI"
"UCP2"
"IRS2"
"C1QTNF3"
"RAP1GDS1"
"IGF1"
"CD200"
"PRKCB"
"SLC7A11"
"RAB11FIP5"
"PFKM"
"MYH10"
"TCF7L2"
"GAPVD1"
"APOE"
"REST"
"PRKCA"
"TIAM1"
"PLCB1"
"F2RL1"
"GNA11"
"EXPH5"
"EFNA5"
"KCNB1"
"TM7SF3"
"AACS"
"RHBDF1"
"SYBU"
"SLC25A22"
"ANO1"
"RHBDF2"
"RAB11FIP1"
"RPH3AL"
"WLS"
"SIRT3"
"SLC25A3"
"HSPD1"
"PPIF"
"BCL2L2"
"SAMM50"
"PMPCB"
"TOMM7"
"TIMM17A"
"BNIP3"
"SPG7"
"TOMM40"
"AFG3L2"
"GCLC"
"HK2"
"MTX2"
"SLC25A20"
"BCL2"
"SLC25A13"
"PSEN2"
"PMAIP1"
"SLC35F6"
"TIMM8A"
"AIFM1"
"SLC25A40"
"HSPA4"
"CNP"
"SLC39A8"
"ABCB7"
"SLC25A1"
"CPT1B"
"MTX1"
"SIVA1"
"VDAC2"
"VDAC1"
"BCL2L1"
"MICU2"
"GRPEL1"
"SLC25A46"
"COL6A1"
"SFXN3"
"MTCH2"
"SLC25A38"
"TIMM10B"
"MPC1"
"TIMM23"
"TIMM23B"
"SLC25A37"
"TIMM13"
"TOMM6"
"TIMM9"
"RHOT1"
"TIMM8B"
"SFXN1"
"TIMM10"
"TMEM14A"
"MRS2"
"AGK"
"CCDC51"
"SLC41A3"
"MCUR1"
"NDUFA13"
"SLC25A28"
"BNIP3L"
"MTCH1"
"LETM1"
"BCL2L11"
"HIP1R"
"NOL3"
"GSK3A"
"USP9X"
"TRAM1"
"SEC63"
"BCR"
"TRAM2"
"SEC61B"
"PEX5"
"SEC61G"
"SRP54"
"PEX1"
"PEX12"
"PEX13"
"PEX7"
"SEC62"
"PEX2"
"HSPA5"
"C2CD5"
"TRIM37"
"SEC61A1"
"PEX26"
"LONP2"
"PEX6"
"PEX14"
"RTN2"
"PEX16"
"ARF1"
"CANX"
"HNRNPK"
"AP2M1"
"CAP1"
"CD63"
"SDCBP"
"CLTA"
"PPT1"
"CD9"
"CTTN"
"LRPAP1"
"SDC1"
"HSPG2"
"CD14"
"B2M"
"LDLR"
"MX1"
"CTSL"
"RALB"
"AP2S1"
"GAS7"
"ITGAV"
"EFNB2"
"ITGB2"
"RALBP1"
"CXCL8"
"ADM"
"CAV1"
"RABEPK"
"CAV2"
"LPAR1"
"SFRP4"
"WASF1"
"FCER1G"
"DKK1"
"PLCG2"
"RAMP1"
"CLTB"
"AAK1"
"GHR"
"SH3GL3"
"HFE"
"PI4KB"
"OPHN1"
"USP6"
"APOC2"
"CXCR2"
"HMMR"
"TFRC"
"NUMB"
"RAC1"
"PLXNB2"
"CEACAM1"
"NCDN"
"AP1S1"
"MAGI2"
"ITCH"
"VLDLR"
"DNM3"
"VEGFA"
"AP2A2"
"ITGB1"
"GPR107"
"NEDD4L"
"PIP5K1C"
"PIK3CB"
"ACKR3"
"STON1"
"INSR"
"RALA"
"FNBP1L"
"GRB2"
"UBQLN2"
"C3"
"SMAP1"
"LMBRD1"
"RABGEF1"
"GREM1"
"SUSD4"
"ACE2"
"RNF220"
"LMBR1L"
"HAMP"
"GTF2H2"
"AHI1"
"BMP2K"
"ARRB1"
"SIGLEC1"
"RIN3"
"MCL1"
"EDNRB"
"EDNRA"
"IFT20"
"EXOC7"
"PRF1"
"HPSE"
"ACTR2"
"KIF5B"
"SRSF10"
"KIF1B"
"PIP4K2A"
"SOD1"
"HMGB1"
"ACTB"
"TGM2"
"RAB5B"
"ACTG1"
"PACSIN2"
"ABL1"
"TOR1A"
"PLSCR1"
"ATG5"
"MYLK"
"AXL"
"SIRPA"
"FCGR2A"
"RAB4A"
"CD151"
"PLLP"
"CDH13"
"ITGA2"
"IL2RB"
"WNT5A"
"IL15"
"MERTK"
"LETMD1"
"IL15RA"
"HCK"
"C4A"
"C4B"
"ARPC3"
"LGALS3"
"SYT11"
"RAB27A"
"GATA2"
"PTPRC"
"SCAMP5"
"ROCK1"
"SYNJ2BP"
"ARFGAP1"
"SPHK1"
"ABCA7"
"RUFY2"
"CBLL1"
"NOD2"
"ATG3"
"PYCARD"
"CLEC7A"
"PPP3CC"
"KXD1"
"HNRNPU"
"ACTN4"
"UBB"
"DYNLL1"
"PAFAH1B1"
"HSBP1"
"TUBA1B"
"FLOT2"
"HSPB1"
"MYO10"
"TRAK2"
"SYNE2"
"SSX2IP"
"F8A1"
"F8A2"
"F8A3"
"AP3M2"
"TERF2"
"DYNC2LI1"
"KIF3B"
"PURA"
"STAU2"
"DST"
"AGTPBP1"
"CLUAP1"
"IFT88"
"IFT27"
"RASGRP1"
"HDAC6"
"STAU1"
"RPGR"
"TUBB"
"TUBA1A"
"TUBA1C"
"FBXW11"
"SSNA1"
"DYNC1I2"
"SUN1"
"SUN2"
"OPA1"
"KIF3A"
"IFT122"
"ARMCX3"
"IFT57"
"FYCO1"
"KIF4A"
"NDE1"
"IFT46"
"UXT"
"IFT52"
"RABL2B"
"IFT74"
"MYO19"
"IFT81"
"DYNC2H1"
"MREG"
"ATG16L1"
"BLOC1S5"
"ACTR10"
"MYO1C"
"CALM1"
"CALM2"
"CALM3"
"SH3GL1"
"CTBP1"
"SYNJ1"
"CAPN2"
"SYNJ2"
"ATP8A1"
"CLSTN1"
"STX3"
"SLC1A1"
"PEX19"
"ABCD3"
"PEX3"
"ABCD4"
"PLD1"
"ATP6V1G2"
"RAP1B"
"ATP6V1B2"
"ATP6AP2"
"SCRN1"
"ATP6V1F"
"CTNNB1"
"CLCN3"
"ATP6V1A"
"RAP1A"
"CASP3"
"ATP6V1C1"
"DVL1"
"STXBP3"
"PTEN"
"PFN2"
"CDK5R1"
"BRAF"
"P2RY1"
"ATP6V1E1"
"ATP6V1G1"
"ATP6V1D"
"CYFIP1"
"ATP2A2"
"OSBPL2"
"PLAA"
"SYN2"
"CASK"
"ARHGDIA"
"ATP6V0A1"
"STX2"
"RAB3GAP1"
"PCLO"
"GIT1"
"SNAP29"
"CADPS2"
"P2RY4"
"ATP6V1H"
"ATP6V0C"
"PEA15"
"NFE2L2"
"CREBL2"
"FABP5"
"INPP5K"
"YES1"
"RPS6KB1"
"SORBS1"
"GRB10"
"OCLN"
"RHOQ"
"MEF2A"
"OSBPL8"
"ARPP19"
"TRIB3"
"OPN3"
"PID1"
"NPC2"
"TMEM41B"
"ATP6V0B"
"ATP6V0E1"
"ATP1B1"
"NNT"
"SLC11A2"
"SLC25A12"
"COX17"
"SLC9A6"
"SLC25A14"
"CYB5A"
"ATP6V0E2"
"SLC2A9"
"ATP1A1"
"GJA1"
"OFD1"
"SPA17"
"SPAG16"
"DNAAF2"
"VANGL1"
"S100A10"
"SDC4"
"VAMP8"
"IL4R"
"ZP3"
"ADORA2B"
"CLASP2"
"CLASP1"
"PDCD6IP"
"SLC2A1"
"SLC2A3"
"SGCB"
"TSC1"
"SLC5A3"
"ZDHHC7"
"SLC2A14"
"BST2"
"DYNLT1"
"NMT2"
"SLC1A3"
"SLC1A5"
"SLC1A4"
"HSP90B1"
"SEL1L"
"FAF2"
"HERPUD1"
"NPLOC4"
"DERL1"
"AUP1"
"SERINC3"
"SERINC5"
"SLC38A2"
"SLC39A14"
"ATP2C2"
"ATP13A1"
"TMEM165"
"PLTP"
"RXRA"
"GPS2"
"PTCH1"
"ABCA5"
"SIRT1"
"YWHAQ"
"ARL6IP5"
"ATF4"
"TMBIM6"
"ANXA1"
"THBS1"
"GSTO1"
"TSPO"
"RGS2"
"ERBB3"
"OXSR1"
"STK39"
"TBC1D4"
"HES1"
"TNFRSF1B"
"MMP9"
"GNB5"
"GSTM2"
"GABRE"
"ADA"
"ATP7A"
"HTR2A"
"TNFRSF1A"
"CD74"
"CRY1"
"SERPINE2"
"SLC30A1"
"PTGER3"
"CAB39"
"FIS1"
"WDR41"
"CRBN"
"YRDC"
"TPCN1"
"LRRC8D"
"ACSL1"
"ACSL5"
"SLC7A5"
"AZIN1"
"G6PD"
"FXYD3"
"STIM1"
"CTSS"
"ANK2"
"PKD2"
"HEPH"
"CXCL9"
"PDPK1"
"CXCL10"
"AKAP6"
"TRPC1"
"KCNJ2"
"GAL"
"BDKRB1"
"GRM6"
"ATP1B3"
"THY1"
"P2RX5"
"CA2"
"CXCL11"
"CAPN3"
"AKAP9"
"ARL6IP1"
"CEMIP"
"TMSB4X"
"FXYD5"
"SLC38A1"
"VMP1"
"CACNB3"
"CX3CL1"
"SLC25A11"
"DCTN2"
"CDH3"
"MKKS"
"MLPH"
"SYNGR2"
"COPS5"
"TNFAIP2"
"S100A13"
"LYN"
"ARFGEF1"
"PIK3CD"
"RAB11FIP2"
"SYNGR1"
"RAB40B"
"CCR1"
"ANXA3"
"FCER1A"
"MYH9"
"TXLNA"
"EXOC3"
"PIK3C2A"
"RAC2"
"SDF4"
"ARHGAP17"
"RAB25"
"LIN7C"
"SCN11A"
"APOLD1"
"SLC38A6"
"SLC38A7"
"RAB38"
"FTH1"
"FKBP4"
"PGRMC2"
"SLC39A6"
"SLC30A9"
"SLC39A7"
"SLC31A1"
"SLC31A2"
"FXN"
"LCN2"
"FTL"
"SLC39A1"
"STEAP3"
"CUTC"
"SLC30A5"
"SLC39A4"
"PITPNA"
"DBI"
"ATG9A"
"XRCC4"
"ESYT1"
"ATP11B"
"ATP10D"
"ATP8B1"
"OSBPL10"
"TRIAP1"
"XKR8"
"PLSCR4"
"PITPNC1"
"G6PC3"
"PLSCR3"
"WFS1"
"CXCL12"
"ATP2B1"
"HOMER1"
"TRPV2"
"SLC3A2"
"SLC7A6"
"SLC7A8"
"SLC6A14"
"AQP1"
"AQP3"
"CXADR"
"OSTM1"
"RHCG"
"PKP1"
"CLCN7"
"SLC25A44"
"SLC6A8"
"SLC16A3"
"SLC16A7"
"SLC7A5P1"
"SLC7A5P2"
"SLC7A1"
"UNC119B"
"ZDHHC17"
"FKBP1A"
"ZMPSTE24"
"PDE4D"
"RYR1"
"RYR3"
"TMEM38B"
"MAP2K6"
"SPP1"
"PLA2G4A"
"PTGES"
"TMF1"
"MIF"
"PAX8"
"AIMP1"
"S100A8"
"PASK"
"CPE"
"RAF1"
"TAP1"
"SMAD2"
"IL1RN"
"CAMK2G"
"UBE2Q1"
"CYB5R4"
"GNB2"
"YWHAH"
"STOM"
"PRNP"
"FHL1"
"DLG1"
"DAPK1"
"SNTA1"
"PTPN3"
"MAPK8IP2"
"KCNS3"
"PTPN6"
"DIAPH1"
"PIM1"
"FYN"
"KCNJ15"
"AHNAK"
"ATP2B4"
"MINK1"
"TSPAN13"
"KCNJ14"
"LIME1"
"COMT"
"SOAT1"
"OSBPL1A"
"OSBPL3"
"OSBPL9"
"PRSS8"
"PKP2"
"SIK1"
"GPD1L"
"PER1"
"DMPK"
"GUK1"
"SLC22A5"
"SLC19A2"
"VDAC3"
"SLC43A3"
"HBB"
"HBA1"
"HBA2"
"SLC4A4"
"LEPR"
"SLCO3A1"
"SLC24A3"
"CNNM2"
"TUSC3"
"MAGT1"
"NIPA2"
"ZDHHC13"
"SARAF"
"HOMER3"
"TMX1"
"IL16"
"CXCR4"
"HOMER2"
"SGK1"
"MAGED2"
"KDM5B"
"SMAD4"
"CREB1"
"AGTR1"
"GATA3"
"FGFR1"
"REPIN1"
"BDKRB2"
"PLIN2"
"PLA2G12A"
"STARD7"
"HDLBP"
"GOT2"
"LRP10"
"SIGMAR1"
"CRABP2"
"RBP1"
"AKR1C1"
"GULP1"
"CROT"
"APOC4"
"APOL1"
"GM2A"
"NME4"
"ATG2A"
"ABCC10"
"PDZD8"
"TEX2"
"OSBPL11"
"ATG2B"
"APOL3"
"APOO"
"SLC27A3"
"STOML1"
"ATRAID"
"KCNK1"
"SLC26A2"
"NTRK2"
"GIPC1"
"SLC4A5"
"CYB5R1"
"CA4"
"SLC4A7"
"CYB5R2"
"CLDN10"
"BPGM"
"SLC20A1"
"VDR"
"CEBPB"
"XK"
"ITPR3"
"CHERP"
"ITPR2"
"CUL5"
"PLCE1"
"PLCL1"
"GP1BA"
"TMCO1"
"IBTK"
"TPT1"
"TRPC4AP"
"GRINA"
"TMBIM1"
"BSPRY"
"ORAI2"
"TMBIM4"
"ORAI3"
"CLIC4"
"CLCA2"
"GABRR1"
"CLCN5"
"CLCC1"
"CLIC1"
"CLNS1A"
"SLC12A7"
"SLC12A8"
"CLCA4"
"SLC12A9"
"GPR89A"
"GPR89B"
"SLC12A6"
"MYOF"
"BGLAP"
"KCNMB4"
"MCTP2"
"RACGAP1"
"EXT1"
"EXT2"
"CLDN1"
"UGT1A3"
"SLC16A5"
"TAF7"
"ATP13A3"
"SEC14L1"
"SLC22A14"
"MFSD10"
"SLC52A2"
"OXA1L"
"TMEM70"
"MFSD5"
"CDK2"
"KCND3"
"KCNK5"
"COMMD3"
"SCNN1A"
"SHROOM2"
