"x"
"ABL1"
"WWTR1"
"MVP"
"TRIB1"
"RGS2"
"TRIB2"
"GNAQ"
"LYN"
"MEN1"
"PTPN1"
"PDCD4"
"STK38"
"FBLN1"
"PPM1F"
"CAV1"
"GPRC5A"
"RB1"
"RASSF2"
"NPRL2"
"ITGB1BP1"
"APC"
"INPP5F"
"GADD45A"
"PTEN"
"TESK1"
"CDKN2C"
"PTPN13"
"DMTN"
"PDPK1"
"ATG14"
"DKK1"
"PKIA"
"HHEX"
"NCK1"
"PDGFA"
"DNAJA3"
"PTPN6"
"HYAL2"
"SOCS5"
"EIF4G1"
"THY1"
"PAK2"
"NR2F2"
"SFN"
"CEACAM1"
"SERPINB3"
"SLIT2"
"OCLN"
"PARD3"
"IGFBP3"
"TRIM27"
"IBTK"
"IPO5"
"CRKL"
"ANKLE2"
"SPRED2"
"ABCA2"
"APOE"
"PTPN2"
"PIBF1"
"CDKN1C"
"PAQR3"
"IRAK3"
"DUSP7"
"URI1"
"CHP1"
"DUSP10"
"TSC2"
"SNX6"
"GMPPA"
"DBNDD2"
"TRIB3"
"CDK5RAP1"
"CDK5RAP3"
"PRKCH"
"ZC3H12A"
"DEPTOR"
"RASIP1"
"AIDA"
"SAMSN1"
"SIRT2"
"PYCARD"
"CORO1C"
"DNAJC10"
"RGS14"
"ZGPAT"
"TYMS"
"TBPL1"
"DUT"
"SMPDL3A"
"SOD1"
"ARF4"
"THBS1"
"NFE2L2"
"PRCP"
"ELAVL1"
"CLCN3"
"BIRC2"
"BCR"
"ATG5"
"MAPK14"
"DHFR"
"STK17A"
"FOXO1"
"ITGB2"
"SIRPA"
"MPV17"
"BCL2"
"ARG2"
"TYROBP"
"FOXO3"
"AKR1C1"
"ALOX5"
"PLCG2"
"ACP5"
"TFAP2A"
"FAS"
"AGTR1"
"HDAC6"
"CFLAR"
"RAC1"
"TGFBR2"
"BECN1"
"AKR1C3"
"CBR1"
"RAB27A"
"BMP7"
"ABCB7"
"COQ7"
"RIPK1"
"FYN"
"PRDX2"
"VDAC1"
"SLC5A3"
"PIKFYVE"
"F2RL1"
"RAC2"
"SHC1"
"GRB2"
"DHRS4"
"PARL"
"SIRT5"
"ACE2"
"CLEC7A"
"PDK3"
"CCL5"
"GAS6"
"JTB"
"XBP1"
"XRCC6"
"CCND2"
"SDCBP"
"GPNMB"
"HAX1"
"DDX3X"
"ERP29"
"RAF1"
"DAB2"
"ITGA6"
"ACSL3"
"CCND3"
"DAXX"
"ADNP"
"PSRC1"
"DVL3"
"CDK2AP1"
"CREBL2"
"EFNA1"
"ARL2BP"
"RALB"
"COPS8"
"NEDD9"
"LIMK2"
"NPTN"
"UBE2K"
"RAP1A"
"ADAM9"
"MAP2K2"
"MAP2K1"
"PIK3R3"
"ROCK2"
"FBN1"
"RALBP1"
"YES1"
"HCLS1"
"RAPGEF2"
"EZH2"
"HES1"
"MMD"
"SEMA4D"
"MAP3K11"
"FZD7"
"TPD52L1"
"HBEGF"
"MAP3K5"
"KDR"
"ACVR1"
"MMP9"
"KRAS"
"FGFR3"
"TOM1L1"
"MTMR9"
"PFN2"
"TGFA"
"AREG"
"BCL10"
"LCP2"
"BMP2"
"ACVR2A"
"MST1R"
"GHR"
"RASGRP1"
"ADAM17"
"JAK2"
"S100A12"
"IL6R"
"WNT5A"
"IL15"
"BRAF"
"ADRB2"
"TLR3"
"IL18"
"KIF14"
"APOC2"
"MAP3K7"
"NTRK2"
"GLMN"
"CD80"
"P2RY1"
"ARHGEF2"
"PTK2"
"CSNK1D"
"HMGA2"
"XRCC5"
"CD24"
"CAPN2"
"CCND1"
"FLOT1"
"TXN"
"PECAM1"
"ABI1"
"PIM1"
"LMO4"
"TNFRSF10B"
"ENPP2"
"CHI3L1"
"EHD4"
"CD74"
"PTPN11"
"ZNF268"
"CARD10"
"TPX2"
"PLAUR"
"PDCD10"
"AKAP9"
"STK4"
"AR"
"TAB2"
"CAMKK2"
"NRP1"
"LIMCH1"
"CEMIP"
"HRAS"
"ROCK1"
"TNIK"
"ROBO1"
"EFNA5"
"DSTYK"
"MAP2K3"
"HDAC3"
"ERBB2"
"C3"
"MIF"
"CAB39"
"DDRGK1"
"AKTIP"
"GREM1"
"TBK1"
"FBXW7"
"ETAA1"
"SLCO3A1"
"SPHK1"
"RAB38"
"PSMD10"
"ECT2"
"NOD2"
"MAVS"
"PIK3R5"
"TAOK3"
"PILRB"
"TRIM6"
"RAP2A"
"SASH1"
"ARRB1"
"STRADA"
"DVL2"
"PIP4K2B"
"CDIPT"
"GPAA1"
"MTMR3"
"LPGAT1"
"DPM1"
"INPP1"
"SACM1L"
"PIGC"
"INPP5A"
"IMPA1"
"IMPA2"
"MTMR2"
"UVRAG"
"INPP5D"
"OCRL"
"FIG4"
"PIK3CD"
"SH3YL1"
"PIK3C3"
"INPP4A"
"INPP5E"
"PIGF"
"PLCE1"
"PIGA"
"INPP4B"
"PIGB"
"CDS1"
"PIGL"
"PLCL1"
"PI4KB"
"PI4KA"
"PIP5K1A"
"SYNJ1"
"PI4K2A"
"DPM2"
"PIGH"
"PIGK"
"EFR3A"
"PIK3R1"
"MTMR4"
"IP6K1"
"PIP5K1C"
"PIK3CB"
"PIK3R4"
"SYNJ2"
"PIP4K2A"
"PIK3C2A"
"ITPKC"
"PLCB1"
"PI4KAP2"
"PGAP1"
"MTMR1"
"INPP5B"
"MTMR6"
"AGPAT5"
"IP6K2"
"PIGG"
"PIP4K2C"
"SLC30A5"
"DPM3"
"MTMR12"
"PIGP"
"MTMR14"
"MTM1"
"PGAP2"
"PIGV"
"PGAP3"
"HNRNPC"
"SRSF9"
"RNPS1"
"HNRNPK"
"CIRBP"
"HNRNPA0"
"SRSF7"
"YBX3"
"HNRNPAB"
"MAPKAPK2"
"ZFP36"
"FXR1"
"SRSF4"
"ACIN1"
"PTBP1"
"CSDE1"
"TOB1"
"SFSWAP"
"E2F1"
"TAF15"
"NBAS"
"IGF2BP3"
"SRSF10"
"TRAF5"
"IKBKE"
"BARD1"
"RBM42"
"SRSF6"
"UPF3A"
"PAIP1"
"YBX1"
"SAP18"
"C1QBP"
"LARP4B"
"RBM10"
"SYNCRIP"
"DYRK1A"
"MYD88"
"PKP3"
"LARP1"
"QKI"
"RBM38"
"RBMX"
"PABPC1"
"TRAF3IP2"
"RBM47"
"SECISBP2"
"U2AF2"
"EIF4ENIF1"
"ANGEL2"
"PKP1"
"DND1"
"MGAT1"
"GALT"
"PMM2"
"SLC35A1"
"UGDH"
"GMDS"
"GNE"
"FPGT"
"CMAHP"
"SLC35A3"
"TGDS"
"UAP1"
"DPAGT1"
"EXTL2"
"CMAS"
"NANS"
"NAGK"
"UGGT1"
"CSGALNACT1"
"UXS1"
"GMPPB"
"PGM3"
"GPX1"
"GPX3"
"GBF1"
"PRDX4"
"CYBB"
"PMAIP1"
"IFI6"
"FANCC"
"ALOX12"
"DRD5"
"PRDX1"
"HBB"
"PXDN"
"SLC1A1"
"HBA1"
"HBA2"
"SESN1"
"CYB5R4"
"DUOX1"
"DUOX2"
"CAPN1"
"CTSD"
"ANXA2"
"USP9X"
"VAMP3"
"LAPTM5"
"LDLR"
"OPTN"
"NSF"
"PEX5"
"SORL1"
"CAMLG"
"GPRASP1"
"PEX1"
"PEX12"
"SH3GLB1"
"NSG1"
"ITCH"
"PEX2"
"NEDD4L"
"SCRIB"
"SMURF1"
"NEDD4"
"EPS15"
"CHMP5"
"ARFGEF2"
"PLEKHJ1"
"RAB29"
"RNF43"
"AP1AR"
"KIF16B"
"SNX16"
"HAMP"
"PEX6"
"ARAP1"
"CYP2A6"
"ECH1"
"SCD"
"HADHB"
"HADH"
"GPX4"
"ACLY"
"ECHS1"
"AKR1B1"
"SCP2"
"ADIPOR2"
"MGST3"
"HSD17B4"
"INSIG1"
"ACSL1"
"PTGR2"
"ACAA1"
"BCKDK"
"ALDH3A2"
"HSD17B10"
"LYPLA2"
"SREBF1"
"FABP5"
"ACADS"
"ACSL4"
"DBI"
"ERLIN1"
"DECR1"
"LPIN2"
"ABCD3"
"SOX9"
"ILVBL"
"LYPLA1"
"PHYH"
"GCDH"
"LPL"
"CPT1A"
"PCCA"
"HPGD"
"MORC2"
"ABCD4"
"ACOT8"
"ACOX3"
"ELOVL6"
"GSTM2"
"PLA2G15"
"UGT1A1"
"UGT1A10"
"UGT1A4"
"UGT1A6"
"UGT1A8"
"UGT1A9"
"GSTM1"
"PTGS2"
"AUH"
"PTGS1"
"PEX13"
"PEX7"
"ABHD2"
"UGT1A3"
"UGT1A7"
"FMO4"
"CYP4F3"
"CYP4F12"
"GGT1"
"DEGS1"
"TNFRSF1A"
"ACOT7"
"CYP2C18"
"TECR"
"HADHA"
"ELOVL5"
"ADH5"
"FADS1"
"MSMO1"
"AMACR"
"CRAT"
"PLAA"
"INSIG2"
"ACAT2"
"CES2"
"AKR1C2"
"ECI1"
"CPT1B"
"CYP4B1"
"PLA2G4A"
"PTGES"
"ADH7"
"GSTM4"
"ASAH1"
"MGLL"
"SLC25A17"
"UBR4"
"ACACA"
"FASN"
"SGPL1"
"SCAP"
"PCCB"
"ABHD3"
"MCAT"
"HSD17B8"
"CBR4"
"ABHD5"
"TWIST1"
"CYP2C9"
"NAAA"
"GSTA1"
"ADIPOR1"
"HSD17B12"
"ECI2"
"PTGES2"
"APPL2"
"MID1IP1"
"BDH2"
"ACSL5"
"ECHDC2"
"PLA2G4B"
"OXSM"
"ECHDC3"
"FA2H"
"DECR2"
"ECHDC1"
"ACAD10"
"SCD5"
"TPK1"
"ERLIN2"
"LONP2"
"SLC27A3"
"WDTC1"
"ABHD6"
"ELOVL1"
"PDXK"
"ALPL"
"PNPO"
"S100A11"
"OTUB1"
"SENP3"
"TFIP11"
"MSH6"
"BCL6"
"DFFA"
"CDC6"
"TTF1"
"CHEK1"
"DACH1"
"BLM"
"OGG1"
"MSH3"
"RAD17"
"POLQ"
"CSNK2A1"
"PDS5A"
"SUB1"
"DCP2"
"DNAJC2"
"NDFIP1"
"TSPYL2"
"GMNN"
"FBXO5"
"TIPIN"
"AUNIP"
"PARPBP"
"UBQLN4"
"GNL3L"
"JUN"
"EGR1"
"RELA"
"NR3C1"
"SRF"
"NOTCH2"
"SMAD4"
"NOTCH3"
"RARA"
"FOSL1"
"FOXA1"
"BMPR1A"
"ESR1"
"SMAD3"
"POU2F1"
"NFATC3"
"NCOR2"
"SMAD1"
"FOS"
"NFIB"
"GATA3"
"GATA2"
"ZSWIM8"
"REST"
"XIST"
"NEAT1"
"RC3H1"
"RC3H2"
"ZNF512B"
"SLC16A1"
"MPC2"
"SLC16A3"
"PDHX"
"SRR"
"PAX8"
"GLO1"
"ARL6IP5"
"MAT2A"
"AHCYL1"
"AHCY"
"PPT1"
"TM9SF2"
"PHGDH"
"GSS"
"GSTO1"
"GLB1"
"ICMT"
"AKR1A1"
"HEXB"
"EXT1"
"EXT2"
"SMS"
"BLMH"
"IDS"
"HMGCR"
"GSTM3"
"GUSB"
"GPC1"
"GCLC"
"GSTA4"
"CHSY1"
"CHST15"
"MTRR"
"HS2ST1"
"PMVK"
"MPST"
"MTR"
"CHST2"
"GCLM"
"ETHE1"
"MGST2"
"MTAP"
"HAGH"
"STAT5B"
"UST"
"HS3ST1"
"GSTM5"
"TDO2"
"GGTLC1"
"GGTLC2"
"HLCS"
"TST"
"MCCC2"
"SLC19A2"
"SLC7A11"
"SULF1"
"MICAL2"
"TCF7L2"
"AHCYL2"
"GLCE"
"XYLT1"
"DIP2A"
"GSTK1"
"ADI1"
"ENOPH1"
"MAT2B"
"HGSNAT"
"PPCS"
"PANK3"
"MCCC1"
"APIP"
"PANK4"
"DSE"
"CSGALNACT2"
"CHST12"
"PTER"
"MSRA"
"HPSE"
"GLRX2"
"CHST4"
"CSAD"
"HMGCS1"
"CHST3"
"SGSH"
"MVK"
"DCTD"
"TK1"
"TK2"
"TYMP"
"DDX5"
"KHDRBS1"
"CAPRIN1"
"SRSF2"
"PRDX6"
"CNOT1"
"TRA2B"
"RBM4"
"PABPC4"
"SON"
"PUM1"
"SNRNP70"
"SRRM1"
"BTG2"
"ZFP36L2"
"RBM5"
"WDR77"
"VIM"
"TIA1"
"NCBP2"
"SNW1"
"SAFB"
"CELF2"
"CNOT8"
"SRPK1"
"POLR2G"
"RBM15B"
"SRSF3"
"PAN2"
"WTAP"
"SRPK2"
"NUP98"
"CNOT4"
"LSM1"
"FMR1"
"ZC3H14"
"KHSRP"
"TRA2A"
"NOVA1"
"RBPMS"
"CASC3"
"RBM39"
"SF1"
"RBM3"
"SUPT6H"
"CLNS1A"
"METTL3"
"CELF1"
"NCBP1"
"SERBP1"
"FTO"
"PUF60"
"APEX1"
"MAGOH"
"MAGOHB"
"UPF1"
"CDK11A"
"CDK11B"
"ZFP36L1"
"RBM25"
"RBFOX2"
"GIGYF2"
"YTHDC1"
"JMJD6"
"LARP7"
"SAMD4A"
"ZC3HAV1"
"PRKCA"
"SRSF8"
"TNRC6B"
"AGO2"
"RBM8A"
"FASTK"
"FASTKD2"
"CNOT2"
"SLTM"
"CNOT6"
"ARGLU1"
"CNOT7"
"RBM7"
"DAZAP1"
"UPF3B"
"FASTKD1"
"FASTKD5"
"FASTKD3"
"RBM15"
"RBM23"
"PCID2"
"YTHDF1"
"YTHDF3"
"KAT8"
"SAFB2"
"HNRNPL"
"FXR2"
"MEX3D"
"ATF4"
"SERP1"
"USP7"
"SORD"
"RANBP2"
"B4GALT1"
"MAN2A2"
"KAT2A"
"GALE"
"ATF3"
"FUCA1"
"ZMPSTE24"
"MAN2C1"
"MAN2A1"
"GALK2"
"FUT1"
"SLC35A2"
"SIK1"
"DDB1"
"MAN2B1"
"C1QTNF3"
"POFUT2"
"CRY1"
"FUT2"
"HECTD4"
"SLC39A14"
"KBTBD2"
"NCOA2"
"ARPP19"
"MAN2B2"
"ZNF692"
"LCMT1"
"G6PC3"
"DICER1"
"NFE2L1"
"PGRMC1"
"BLVRB"
"ABCC1"
"DDT"
"UROS"
"HMBS"
"SLC11A2"
"CDH3"
"ZEB2"
"HMOX1"
"BLVRA"
"CPOX"
"PPOX"
"ALAS1"
"TRPC1"
"GIPC1"
"UROD"
"SLC25A38"
"HMOX2"
"APPL1"
"TMEM14A"
"ALAD"
"COX15"
"TMEM14B"
"SLC48A1"
"SLC2A1"
"SLC2A3"
"BCKDHA"
"BCAT2"
"HIBCH"
"DBT"
"ALDH6A1"
"ACAD8"
"SLC25A44"
"NPC1"
"HDLBP"
"NPC2"
"DHCR24"
"FDPS"
"ALDH2"
"MBTPS1"
"DHCR7"
"LBR"
"CYB5R3"
"AKR7A2"
"DKK3"
"LSS"
"SPTLC1"
"CYP51A1"
"DHRS3"
"GDE1"
"EBP"
"SPTLC2"
"ALDH1A3"
"PPIP5K2"
"ABCA1"
"EDNRB"
"DOLK"
"ABCG1"
"IDI1"
"ALDH3B2"
"CYP3A5"
"AKR1B10"
"CYP7B1"
"OSBPL1A"
"FDFT1"
"KPNB1"
"QDPR"
"SQLE"
"NSDHL"
"APOL1"
"GNAI1"
"MINPP1"
"PTS"
"MOXD1"
"VLDLR"
"ITPK1"
"DHRS7"
"SC5D"
"SPTSSA"
"ABCA5"
"COQ2"
"NUS1"
"RDH11"
"LIMA1"
"RETSAT"
"DHDDS"
"AGK"
"GDPD3"
"DHRS9"
"HSD17B7"
"IDI2"
"SOAT1"
"LDLRAP1"
"RDH14"
"ISYNA1"
"P4HB"
"LRP1"
"TMED10"
"CPE"
"ATP6AP2"
"SCARB2"
"MTHFD2"
"OSBP"
"ST6GAL1"
"CTSL"
"AASDHPPT"
"CTSH"
"CSNK1E"
"PAM"
"ADAM10"
"IFNGR1"
"CASP3"
"NIT1"
"HTRA2"
"NSMAF"
"MTHFS"
"PSEN2"
"GALC"
"ASL"
"PLA2G6"
"UGCG"
"ASNS"
"PCSK5"
"PLA2G7"
"ASS1"
"SMPD4"
"XPNPEP1"
"NCSTN"
"VAPA"
"CLU"
"SPON1"
"B3GALT4"
"B4GALT3"
"B4GALT4"
"SLC25A16"
"RTN4"
"ITGB8"
"GGA3"
"CERS6"
"PICALM"
"GM2A"
"SGMS1"
"GSAP"
"FUT3"
"GLA"
"ABCA12"
"BACE2"
"PSENEN"
"APH1A"
"CERK"
"ORMDL2"
"RTN3"
"ABCA7"
"ZNF750"
"SLC25A32"
"NPL"
"YIPF5"
"B4GALT5"
"AGMAT"
"CERS2"
"RTN2"
"CTSB"
"CKB"
"PTDSS1"
"ALDH9A1"
"PLOD3"
"SLC6A8"
"PLSCR1"
"CTSK"
"PLOD2"
"CKMT1A"
"CKMT1B"
"GATM"
"MED1"
"CPQ"
"GGH"
"DIO2"
"BBOX1"
"SERINC1"
"ALDH7A1"
"OSBPL8"
"SERINC5"
"MBOAT2"
"OSBPL10"
"PCYOX1L"
"EGLN2"
"LPCAT4"
"FKBP1A"
"FLOT2"
"RANBP9"
"ITM2A"
"PAWR"
"AATF"
"ADAM19"
"CLN3"
"ITM2B"
"STARD7"
"NMT1"
"KDSR"
