"x"
"FAIM"
"KLF4"
"MADD"
"UNC5B"
"CX3CL1"
"TRADD"
"GABARAP"
"KRT18"
"CIB1"
"ERBB3"
"SMAD4"
"DAPK1"
"FOXO3"
"FGFR3"
"PDPK1"
"PARP2"
"SMAD3"
"IL6R"
"TLR3"
"ACVR1B"
"KRT8"
"IL33"
"SORT1"
"CASP8"
"DEDD"
"BAG3"
"ZDHHC3"
"MKNK2"
"NDUFA13"
"DDX47"
"CASP8AP2"
"GSK3A"
"ZPR1"
"RHOA"
"RAD21"
"SET"
"GRN"
"PPT1"
"BTG2"
"PRNP"
"COL6A3"
"NQO1"
"HSPG2"
"SIGMAR1"
"EGR1"
"ADNP"
"NR3C1"
"NAE1"
"G6PD"
"TRIM2"
"RASA1"
"AXL"
"STAMBP"
"SRPK2"
"GBE1"
"SPG11"
"CD2AP"
"ELK1"
"MAP3K11"
"KDR"
"ZNF212"
"F2R"
"KRAS"
"GCH1"
"PIK3CA"
"SNCA"
"PTPRZ1"
"DKK1"
"TFAP2A"
"CDK5R1"
"NDP"
"BRAF"
"ISL1"
"KIF14"
"XIAP"
"HTR2A"
"NTRK2"
"CASP7"
"XRCC2"
"GPI"
"CCND1"
"CDC42"
"NCSTN"
"UCP2"
"PCDHGC3"
"PCDHGC4"
"PCDHGC5"
"TUBA1A"
"COL6A2"
"MAX"
"GATA3"
"PRKCI"
"CLN3"
"IL6ST"
"CDC34"
"GAPDH"
"CIT"
"THAP11"
"ROCK1"
"COL6A1"
"SLC1A1"
"TNFRSF21"
"KCNB1"
"SNX6"
"GMPPA"
"OXR1"
"VPS54"
"TMBIM4"
"EGLN3"
"BBS10"
"FAM162A"
"EGLN2"
"NSMF"
"EGLN1"
"PLXND1"
"JTB"
"HSPD1"
"PPP2CB"
"HK2"
"DNM1L"
"GGCT"
"VPS35"
"RHOT1"
"BNIP3L"
"ATG3"
"PLSCR3"
"GAS6"
"BTG1"
"API5"
"STK17A"
"CFDP1"
"IER3IP1"
"CHD8"
"STK17B"
"GSN"
"ANXA2"
"EIF2S1"
"TIA1"
"ZFP36"
"ADAR"
"NPC1"
"ARF6"
"IGF1R"
"SFRP4"
"EDNRA"
"ITGB3BP"
"IL6"
"ESR1"
"SRSF6"
"CAST"
"TGFBR2"
"CDKN1B"
"JAG2"
"SERPINB13"
"ZFP36L1"
"CARM1"
"TMF1"
"TMEM258"
"SAV1"
"LEF1"
"CCL5"
"RPS6"
"ANXA1"
"LIPA"
"ST6GAL1"
"EFNA1"
"CTSL"
"IRF3"
"LYN"
"HCLS1"
"RAPGEF2"
"BCL6"
"DFFA"
"PIK3CD"
"ARG2"
"ADA"
"ADAM17"
"IL7R"
"DNAJA3"
"MERTK"
"CXCR2"
"CDKN2A"
"IRF7"
"TSC22D3"
"IRS2"
"AURKB"
"SLC7A11"
"IDO1"
"CRKL"
"TRAF3IP2"
"BCL11B"
"LMBR1L"
"NOD2"
"PRKD2"
"THRA"
"STAT5B"
"MAEA"
"BIRC2"
"TSPO"
"SPATA2"
"OGT"
"MUTYH"
"ITCH"
"BIRC3"
"ASAH1"
"PELI1"
"ATG9A"
"PYGL"
"ITPK1"
"PAX8"
"NACA"
"MFN2"
"SLC7A5"
"DNMT1"
"PPP1R10"
"BAG1"
"ATG5"
"FOXO1"
"PDCD4"
"E2F3"
"LYPD3"
"ALOX12"
"CAPN2"
"RBM10"
"RGL2"
"ATP2A2"
"BMP7"
"HSP90AA1"
"STUB1"
"ZC3H12A"
"NOTCH1"
"SIRT5"
"DMPK"
"ZMPSTE24"
"SIRT2"
"SPG7"
"PRKCA"
"PRKCH"
"VDR"
"CHEK1"
"KIF1B"
"SLIT2"
"SCRIB"
"FOXC1"
"XKR8"
"FZD5"
"CTSD"
"BLCAP"
"TOP2A"
"ACIN1"
"PLSCR1"
"KDM4A"
"ST20"
"XRCC4"
"DNASE1L3"
"DICER1"
"CDK5RAP3"
"BNIP1"
"HMGB1"
"TGM2"
"C4A"
"C4B"
"C3"
"ABCA7"
"LRP1"
"RARA"
"TYROBP"
"JMJD6"
"MET"
"PAWR"
"F3"
"AKR1C3"
"GATA2"
"SEMA5A"
"CD40"
"COL4A3"
"KRIT1"
"RGCC"
"CD248"
"ANGPTL4"
"PAK4"
"TNIP2"
"UBE2B"
"SYCP2"
"DDB1"
"LAMP1"
"SRGN"
"UBE4B"
"PRF1"
"SOX9"
