"Gene"
"CFI"
"DEFB104A"
"DEFB105A"
"DEFB110"
"DEFB123"
"GBP4"
"H2BC21"
"H2BC7"
"IDO2"
"IGKJ1"
"IGLL5"
"IL18BP"
"MARCHF1"
"RNASE8"
"RPSA"
"TRAJ42"
"TRAV10"
"TRAV2"
"TRAV21"
"TRAV30"
"TRAV5"
"TRAV6"
"TRDJ1"
"TRGC1"
"TRGV11"
"TRIM7"
"TRIML2"
"UBA7"
"WFDC12"
"WFDC2"
"CEACAM8"
"CLEC17A"
"CTSW"
"DEFB105B"
"DEFB131B"
"DEFB132"
"DEFB134"
"EXO1"
"FAU"
"GNLY"
"H2BC4"
"H2BC8"
"HMGN2"
"IFI44"
"MARCHF8"
"RNASE3"
"RNASET2"
"SCART1"
"SENP7"
"TRAJ31"
"TRAV22"
"TRAV25"
"TRAV27"
"TRDD1"
"TRDV3"
"TRGV2"
"TRGV4"
"WFDC5"
"BPIFB3"
"BPIFC"
"CD207"
"CLEC4C"
"CRISP3"
"DCLRE1C"
"DEFB112"
"DEFB115"
"DEFB119"
"DEFB121"
"DEFB125"
"DEFB126"
"DEFB127"
"DEFB128"
"DEFB131A"
"DEFB135"
"IFI44L"
"MSRB1"
"SLAMF7"
"TMEM45B"
"TRAV14DV4"
"TRAV19"
"TRAV23DV6"
"TRAV24"
"TRBD1"
"TRGV10"
"TRGV5"
"TRGV8"
"TRGV9"
"TRIM69"
"UBL7"
"VPREB1"
"WFDC11"
"WFDC3"
"C1R"
"C1S"
"CLEC10A"
"DEFB124"
"DHX16"
"DUS2"
"ENDOD1"
"GBP6"
"MASP2"
"NUDCD1"
"PSMB10"
"RNASE2"
"RPL30"
"SLAMF9"
"TRAV20"
"TRAV34"
"TRAV40"
"TRDV2"
"TRGJ1"
"TRGV1"
"TRIM74"
"TTC4"
"WFDC9"
"ANKHD1"
"C1RL"
"CYBC1"
"DEFB104B"
"DEFB106B"
"DEFB107A"
"GAPT"
"H2BC12"
"H2BC6"
"IGLL1"
"MUC7"
"PADI4"
"PI3"
"POLR3E"
"POLR3K"
"PSMB8"
"PSMB9"
"RNASE6"
"RNASE7"
"RNF19B"
"RPL39"
"SAMD9"
"SPAG11B"
"TRAJ3"
"TRAV39"
"TRAV4"
"TRDV1"
"TRGC2"
"TRGV3"
"TRIML1"
"UBE2L6"
"VPREB3"
"WFDC10A"
"WFDC13"
"ZDHHC11B"
"CEACAM21"
"CLEC4F"
"CTSL"
"DEFB106A"
"DEFB108B"
"DEFB116"
"DEFB136"
"FCGRT"
"GP2"
"GZMM"
"H2BC10"
"IGHJ1"
"IGLC2"
"IGLJ1"
"IRAG2"
"PGLYRP4"
"RNF166"
"SDHAF4"
"TRAV16"
"TRAV17"
"TRAV18"
"TRAV29DV5"
"TRAV3"
"TRAV36DV7"
"TRAV41"
"TRAV7"
"TRIM50"
"TRIM73"
"WFDC10B"
